prompt,urls
A person that is holding some food in her hand.,http://images.cocodataset.org/train2017/000000399510.jpg
A delicious looking brownie sitting on a white plate.,http://images.cocodataset.org/train2017/000000446428.jpg
A young man in glasses is eating a carrot.,http://images.cocodataset.org/train2017/000000549427.jpg
A man in a kitchen instructing a woman on what to do,http://images.cocodataset.org/train2017/000000130909.jpg
Black and white photograph of dogs riding in bed of truck.,http://images.cocodataset.org/train2017/000000242570.jpg
Two jumbo jets display their company emblems on a runway.,http://images.cocodataset.org/train2017/000000423837.jpg
a kitchen with a refrigerator and tiled floors,http://images.cocodataset.org/train2017/000000554523.jpg
a man that is typing on his laptop,http://images.cocodataset.org/train2017/000000129784.jpg
A crowded beach with people playing frisbee,http://images.cocodataset.org/train2017/000000278506.jpg
A dog that is laying next to a book.,http://images.cocodataset.org/train2017/000000532693.jpg
A picture of a broken down stop sign.,http://images.cocodataset.org/train2017/000000088652.jpg
A gray and white puppy on a leash atop a skateboard.,http://images.cocodataset.org/train2017/000000323602.jpg
The mirror is reflecting a dog on the bed.,http://images.cocodataset.org/train2017/000000044950.jpg
A kite that is laying down in the sand.,http://images.cocodataset.org/train2017/000000558608.jpg
A living room with chairs and a wall of windows looking to a patio.,http://images.cocodataset.org/train2017/000000133679.jpg
Guy jumps up to catch the frisbee in the gym,http://images.cocodataset.org/train2017/000000273321.jpg
Two zebras stand outside in front of some tall grass.,http://images.cocodataset.org/train2017/000000557220.jpg
A man in a suit and tie is sitting on a bench.,http://images.cocodataset.org/train2017/000000300214.jpg
A man in black hovers over a skateboard while they are both in the air.,http://images.cocodataset.org/train2017/000000172408.jpg
a lady in a blue dress on tennis court bouncing ball.,http://images.cocodataset.org/train2017/000000510182.jpg
A crab cake on a bun with lettuce and tomato and a side of cole slaw.,http://images.cocodataset.org/train2017/000000442929.jpg
A bridge and castle by big bin in london.,http://images.cocodataset.org/train2017/000000256095.jpg
A couple sharing an umbrella on a rainy day.,http://images.cocodataset.org/train2017/000000350974.jpg
A baseball player is getting ready to hit a pitch.,http://images.cocodataset.org/train2017/000000199122.jpg
A toilet in a restroom next to a toilet paper dispenser,http://images.cocodataset.org/train2017/000000009288.jpg
A man on motorbike rides in front of a large parade of traffic.,http://images.cocodataset.org/train2017/000000555763.jpg
A man riding a bike down a street past a young man.,http://images.cocodataset.org/train2017/000000493846.jpg
A cat and dog walk alongside each other.,http://images.cocodataset.org/train2017/000000019304.jpg
"Two men playing Ultimate Frisbee, with one holding the disc upside down.",http://images.cocodataset.org/train2017/000000168334.jpg
The kitchen features a table in the middle of the room.,http://images.cocodataset.org/train2017/000000092998.jpg
A brown donut on a thin piece of white paper.,http://images.cocodataset.org/train2017/000000080300.jpg
Roadway signs on post on sidewalk of large urban city.,http://images.cocodataset.org/train2017/000000476841.jpg
Some shirtless guys hanging around near each other.,http://images.cocodataset.org/train2017/000000164250.jpg
A brown bear sitting on top of a seat next to luggage.,http://images.cocodataset.org/train2017/000000068771.jpg
A group of people sitting at a table in a room.,http://images.cocodataset.org/train2017/000000028719.jpg
A person in a park holding a kite.,http://images.cocodataset.org/train2017/000000065051.jpg
"A plate with banana's, carrots, blueberries, and oranges.",http://images.cocodataset.org/train2017/000000461172.jpg
a man standing next to a red train near a train track,http://images.cocodataset.org/train2017/000000426175.jpg
Green dump truck with a yellow bed sitting on a road.,http://images.cocodataset.org/train2017/000000446460.jpg
a airplane on a runway with the door open,http://images.cocodataset.org/train2017/000000227940.jpg
A man drags a tree behind him through the snow,http://images.cocodataset.org/train2017/000000087070.jpg
A man on a mass transit vehicle while on a cell phone.,http://images.cocodataset.org/train2017/000000456807.jpg
A book is being held open by a person's hands.,http://images.cocodataset.org/train2017/000000243882.jpg
Three women that are finishing a skiing tournament,http://images.cocodataset.org/train2017/000000396687.jpg
A woman walks down an alley with an umbrella.,http://images.cocodataset.org/train2017/000000271844.jpg
A semi busy street in a delightful neighborhood,http://images.cocodataset.org/train2017/000000479727.jpg
A sheep dog herding a group of three sheep.,http://images.cocodataset.org/train2017/000000499302.jpg
A dog and a cat laying together in a pet bed.,http://images.cocodataset.org/train2017/000000306395.jpg
a large giraffe eating  something off of a branch.,http://images.cocodataset.org/train2017/000000526143.jpg
A man holding a pair of headphones in his left hand.,http://images.cocodataset.org/train2017/000000482605.jpg
a person catching a Frisbee in an odd position,http://images.cocodataset.org/train2017/000000297244.jpg
Attendants at a fancy event wear long dresses and tuxedos.,http://images.cocodataset.org/train2017/000000398637.jpg
A bed with pillows in a small room.,http://images.cocodataset.org/train2017/000000144635.jpg
A bus driving down a street next to tall buildings.,http://images.cocodataset.org/train2017/000000445606.jpg
A living room filled with furniture and a TV.,http://images.cocodataset.org/train2017/000000491408.jpg
a close up of a cat on the ground near a chair,http://images.cocodataset.org/train2017/000000118929.jpg
A street scene with a pole with the clock on top.,http://images.cocodataset.org/train2017/000000074137.jpg
A very young boy is trying to bat a ball being thrown to him.,http://images.cocodataset.org/train2017/000000427181.jpg
A girl in the snow wearing vintage ski equipment.,http://images.cocodataset.org/train2017/000000140007.jpg
A red train traveling through a rural countryside.,http://images.cocodataset.org/train2017/000000050496.jpg
A group of giraffe standing on top of a dirt field.,http://images.cocodataset.org/train2017/000000333290.jpg
"A bathroom with a toilet, towel rack and a tub in it.",http://images.cocodataset.org/train2017/000000296707.jpg
a room showing a toilet and a bathtub,http://images.cocodataset.org/train2017/000000435005.jpg
A lady in pink sitting on a bench next to a man standing in a beige suit.,http://images.cocodataset.org/train2017/000000129690.jpg
A man sitting on the head of an elephant.,http://images.cocodataset.org/train2017/000000097748.jpg
a room with a bed and multiple items in it,http://images.cocodataset.org/train2017/000000138871.jpg
Two baby elephants are playing at the feet of two adult elephants.,http://images.cocodataset.org/train2017/000000323295.jpg
a red truck is parked in a lot,http://images.cocodataset.org/train2017/000000087419.jpg
Two rows of red double decker buses on a green lawn,http://images.cocodataset.org/train2017/000000548159.jpg
A table and a clock in a small room.,http://images.cocodataset.org/train2017/000000452727.jpg
a large tower that has a clock on top,http://images.cocodataset.org/train2017/000000335132.jpg
A man holding a bunch of green bananas over his right shoulder.,http://images.cocodataset.org/train2017/000000553253.jpg
A train is in a station and is in black and white.,http://images.cocodataset.org/train2017/000000482927.jpg
A conference room is packed with people sitting at their laptops.,http://images.cocodataset.org/train2017/000000220607.jpg
A large teddy bear sits in a chair outside of a shop selling hats,http://images.cocodataset.org/train2017/000000265851.jpg
A train is moving along train tracks through the woods.,http://images.cocodataset.org/train2017/000000025747.jpg
Vintage picture of a man and a horse on the farm.,http://images.cocodataset.org/train2017/000000407057.jpg
A little boy sitting on a bed drinking from a cup.,http://images.cocodataset.org/train2017/000000289941.jpg
A woman carrying a container filled with food.,http://images.cocodataset.org/train2017/000000252091.jpg
A cut in half sandwich on a plate with fries.,http://images.cocodataset.org/train2017/000000327114.jpg
An old truck carrying luggage at the back,http://images.cocodataset.org/train2017/000000446324.jpg
A wagon with a pink umbrella sitting in front of a store.,http://images.cocodataset.org/train2017/000000301724.jpg
a guy falling backwards during a jump on a skateboard,http://images.cocodataset.org/train2017/000000098599.jpg
A motor cycle procession down a wet street.,http://images.cocodataset.org/train2017/000000562356.jpg
Someone taking a slefie with a large camera in a large mirror.,http://images.cocodataset.org/train2017/000000213978.jpg
A red carrier of some sort with a brown handle,http://images.cocodataset.org/train2017/000000381968.jpg
A young child in the yard holding up a bat.,http://images.cocodataset.org/train2017/000000131089.jpg
A modern jet airplane coming in to park at the gate of an airport,http://images.cocodataset.org/train2017/000000483475.jpg
there are two sandwiches that are on two white plates,http://images.cocodataset.org/train2017/000000123642.jpg
a pink hat and a cellphone on some weaved basket,http://images.cocodataset.org/train2017/000000340637.jpg
Two zebra standing side by side on a dirt field.,http://images.cocodataset.org/train2017/000000530266.jpg
A bus stopped on the side of the road while people board it.,http://images.cocodataset.org/train2017/000000192128.jpg
A beautiful woman with blue eyes holding a banana.,http://images.cocodataset.org/train2017/000000251508.jpg
The two laptops are still on the table.,http://images.cocodataset.org/train2017/000000272630.jpg
A boy skateboarder making a high jump in a parking lot.,http://images.cocodataset.org/train2017/000000088335.jpg
A child wearing an orange tie holding a paintbrush.,http://images.cocodataset.org/train2017/000000183677.jpg
There was a sandwich and cheese and meet served.,http://images.cocodataset.org/train2017/000000554100.jpg
Potatoes sitting underneath a bunch of bananas.,http://images.cocodataset.org/train2017/000000370388.jpg
A group of six cinnamon rolls sitting inside of an oven .,http://images.cocodataset.org/train2017/000000093601.jpg
A tall giraffe is standing by a fence.,http://images.cocodataset.org/train2017/000000388212.jpg
Woman riding her bike down a small side path.,http://images.cocodataset.org/train2017/000000139291.jpg
Half a dozen donuts from Krispy Kreme of various different flavors.,http://images.cocodataset.org/train2017/000000294264.jpg
three orange and white trucks and an orange building,http://images.cocodataset.org/train2017/000000472540.jpg
A table set out with a plate of sandwiches and a cup of coffee.,http://images.cocodataset.org/train2017/000000540172.jpg
A man is standing next to a tree with a surfboard.,http://images.cocodataset.org/train2017/000000395462.jpg
A gray teddy bear leaning up a counter next to the ocean.,http://images.cocodataset.org/train2017/000000348186.jpg
A man and woman holding surfboards close to the sea,http://images.cocodataset.org/train2017/000000077596.jpg
a toilet with no tank attached to the wall,http://images.cocodataset.org/train2017/000000531167.jpg
a small white toilet is in a tiny bathroom,http://images.cocodataset.org/train2017/000000160283.jpg
A man holds a snowboard inside a building with snow while people hang out in the background.,http://images.cocodataset.org/train2017/000000319908.jpg
two bears touching noses standing on rocks,http://images.cocodataset.org/train2017/000000399921.jpg
A group of women who are laying on a beach.,http://images.cocodataset.org/train2017/000000248364.jpg
A young woman in a bikini in the ocean with her surfboard.,http://images.cocodataset.org/train2017/000000287828.jpg
two kids play at the beach with their kite,http://images.cocodataset.org/train2017/000000381106.jpg
A sign hanging from the side of a sushi restaurant.,http://images.cocodataset.org/train2017/000000571834.jpg
An open laptop computer next to two other open laptops.,http://images.cocodataset.org/train2017/000000417727.jpg
Someone is holding the muzzle of this black and tan dog.,http://images.cocodataset.org/train2017/000000548500.jpg
A group of children playing a game of soccer.,http://images.cocodataset.org/train2017/000000173959.jpg
A young man is leaning against a pole while talking on a cell phone.,http://images.cocodataset.org/train2017/000000488069.jpg
Woman outside playing a game of frisbee with a dog,http://images.cocodataset.org/train2017/000000293554.jpg
"A desk with three computer monitors, stacks of books and a phone.",http://images.cocodataset.org/train2017/000000213351.jpg
A boat is in a muddy body of water.,http://images.cocodataset.org/train2017/000000455588.jpg
A lady stops along a street to munch down a hotdog.,http://images.cocodataset.org/train2017/000000451623.jpg
"Man in white suit, riding white horse in ceremonial procession.",http://images.cocodataset.org/train2017/000000092675.jpg
A large filled with lots of purple flowers behind a blue sign,http://images.cocodataset.org/train2017/000000395865.jpg
A man and woman throwing a frisbee on the beach.,http://images.cocodataset.org/train2017/000000372683.jpg
A small white mouse sleeping on top of a remote control.,http://images.cocodataset.org/train2017/000000355228.jpg
A young bull looking pretty mean at the camera.,http://images.cocodataset.org/train2017/000000472648.jpg
Two blonde horses standing in a field grazing on grass.,http://images.cocodataset.org/train2017/000000368153.jpg
A plate with rice topped with scallops and a side of broccoli.,http://images.cocodataset.org/train2017/000000493941.jpg
a person wearing a gorilla costume and a suit and tie,http://images.cocodataset.org/train2017/000000240185.jpg
A lone woman stands at an empty train station.,http://images.cocodataset.org/train2017/000000070870.jpg
A man flying into the air on top of a skateboard ramp.,http://images.cocodataset.org/train2017/000000362005.jpg
An adult and baby elephant grazing in the green grass.,http://images.cocodataset.org/train2017/000000092034.jpg
The animals are grazing and eating in the grass.,http://images.cocodataset.org/train2017/000000154028.jpg
Colorful room with two bouquets of flowers on a table.,http://images.cocodataset.org/train2017/000000144539.jpg
A kitten standing next to a bunch of bananas on a bed.,http://images.cocodataset.org/train2017/000000259475.jpg
Black and white picture of guy and girl in an embrace on a park bench.,http://images.cocodataset.org/train2017/000000524436.jpg
A red bus parked in front of a building on the side of a street.,http://images.cocodataset.org/train2017/000000236010.jpg
A woman in white shirt climbing onto an elephant.,http://images.cocodataset.org/train2017/000000018896.jpg
A shirtless man in a hat making luch,http://images.cocodataset.org/train2017/000000382797.jpg
A dog wrapping its leg around a stuffed bear.,http://images.cocodataset.org/train2017/000000335288.jpg
A skater prepares to drop in from the top of a ramp.,http://images.cocodataset.org/train2017/000000481115.jpg
Group of people walking on skis on a field of snow.,http://images.cocodataset.org/train2017/000000205473.jpg
A person standing on a walkway area and flying a kite in the air above him.,http://images.cocodataset.org/train2017/000000117786.jpg
An orange train traveling past tall buildings and a crowd of people..,http://images.cocodataset.org/train2017/000000043286.jpg
A group of people standing around a table under a light.,http://images.cocodataset.org/train2017/000000509037.jpg
a little cat house in the yard with a kitty sitting in it.,http://images.cocodataset.org/train2017/000000109498.jpg
The elderly man in a cap is sitting on a wooden bench.,http://images.cocodataset.org/train2017/000000075595.jpg
Horses standing around eating grass beside a river.,http://images.cocodataset.org/train2017/000000266991.jpg
A pretty bird is sitting on a tree branch.,http://images.cocodataset.org/train2017/000000330018.jpg
A little boy sitting on a wooden bench eating half a sandwich.,http://images.cocodataset.org/train2017/000000507065.jpg
A man gets ready to perform a stunt on his skateboard.,http://images.cocodataset.org/train2017/000000575823.jpg
A young man is doing a trick over some stairs.,http://images.cocodataset.org/train2017/000000016318.jpg
A knife with an apple engaged in it next to an apple computer,http://images.cocodataset.org/train2017/000000579201.jpg
A freezer with several boxes of a dish in it.,http://images.cocodataset.org/train2017/000000271986.jpg
A baseball player is being tagged out during a game.,http://images.cocodataset.org/train2017/000000078381.jpg
A plane on the tarmac with airport personnel.,http://images.cocodataset.org/train2017/000000440124.jpg
A display in a store filled with lots of ripe bananas.,http://images.cocodataset.org/train2017/000000497006.jpg
A man checking his phone while a woman takes a photo of the water.,http://images.cocodataset.org/train2017/000000080895.jpg
A TV sitting on top of a wooden TV stand.,http://images.cocodataset.org/train2017/000000496525.jpg
People waiting on the platform of a train station.,http://images.cocodataset.org/train2017/000000517417.jpg
A man throwing a Frisbee while the dog watches.,http://images.cocodataset.org/train2017/000000171880.jpg
A woman playing a game with some remote controllers.,http://images.cocodataset.org/train2017/000000472364.jpg
A fire hydrant is painted in a patriotic theme.,http://images.cocodataset.org/train2017/000000264940.jpg
two children on a field of grass playing frisbee,http://images.cocodataset.org/train2017/000000124873.jpg
A large bird standing on top of a wooden post.,http://images.cocodataset.org/train2017/000000250680.jpg
A beautiful old steam locomotive in the railhouse,http://images.cocodataset.org/train2017/000000391158.jpg
A large cat rests beside a window sill.,http://images.cocodataset.org/train2017/000000086168.jpg
a couple of people skiing down a hill,http://images.cocodataset.org/train2017/000000478212.jpg
Three zebras in a green field grazing next to a tree.,http://images.cocodataset.org/train2017/000000191050.jpg
A bowl of soup with broccoli next to a fork.,http://images.cocodataset.org/train2017/000000484280.jpg
a crowd of people getting on a  tour bus,http://images.cocodataset.org/train2017/000000110330.jpg
A man standing next to a train going through grand central station,http://images.cocodataset.org/train2017/000000220872.jpg
ON THE DESK THERE IS A DESK TOP COMPUTER WITH A MOUSE,http://images.cocodataset.org/train2017/000000259336.jpg
A black bear walking through a path in the woods.,http://images.cocodataset.org/train2017/000000249623.jpg
Blue and orange large birds on tree with metal pot.,http://images.cocodataset.org/train2017/000000129942.jpg
a child is brushing her hair in the mirror,http://images.cocodataset.org/train2017/000000018412.jpg
Giraffe walking through a field next to a forest.,http://images.cocodataset.org/train2017/000000483656.jpg
A woman hosing down a passenger railway car.,http://images.cocodataset.org/train2017/000000381991.jpg
Red and blue train sits along the tracks,http://images.cocodataset.org/train2017/000000183666.jpg
